,Upwelling,Sahel,Sahara,West Africa,Central Africa,Europe,North America,South America,North Atlantic,South Atlantic
2019-01-11 18:00,44.77,0.0,0.07,0.0,0.0,0.0,0.0,0.0,55.16,0.0
2019-01-12 00:00,40.98,0.0,12.85,0.0,0.0,0.0,0.0,0.0,46.17,0.0
2019-01-12 06:00,33.38,0.0,25.13,0.0,0.0,0.0,0.0,0.0,41.49,0.0
2019-01-12 12:00,32.1,0.0,27.89,0.0,0.0,0.0,0.0,0.0,40.01,0.0
2019-01-12 18:00,43.22,0.0,3.34,0.0,0.0,0.21,0.0,0.0,53.23,0.0
2019-01-13 00:00,42.67,0.0,4.51,0.0,0.0,0.18,0.0,0.0,52.64,0.0
2019-01-13 06:00,33.22,0.0,18.92,0.0,0.0,0.35,0.0,0.0,47.52,0.0
2019-01-13 12:00,29.65,0.0,12.94,0.0,0.0,0.17,0.0,0.0,57.25,0.0
2019-01-13 18:00,25.48,0.0,4.02,0.0,0.0,0.26,0.0,0.0,70.24,0.0
2019-01-14 00:00,21.08,0.0,2.52,0.0,0.0,0.0,0.0,0.0,76.4,0.0
2019-01-14 06:00,17.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,79.64,0.0
2019-01-14 12:00,11.32,0.0,2.37,0.0,0.0,0.0,0.0,0.0,86.32,0.0
2019-01-14 18:00,9.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,90.59,0.0
2019-01-15 00:00,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2,0.0
2019-01-15 06:00,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15,0.0
2019-01-15 12:00,3.26,0.0,0.24,0.0,0.0,0.0,0.0,0.0,96.49,0.0
2019-01-15 18:00,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.82,0.0
2019-01-16 00:00,0.26,0.0,0.26,0.0,0.0,0.0,0.9,0.0,98.58,0.0
2019-01-16 06:00,0.0,0.0,0.16,0.0,0.0,0.0,3.66,0.0,96.18,0.0
2019-01-16 12:00,0.03,0.0,0.27,0.0,0.0,0.0,1.42,0.0,98.27,0.0
2019-01-16 18:00,20.66,0.0,12.56,0.0,0.0,3.44,0.0,0.0,63.33,0.0
2019-01-17 00:00,32.47,0.0,16.61,0.0,0.0,12.36,0.0,0.0,38.56,0.0
2019-01-17 06:00,39.06,0.0,3.04,0.0,0.0,2.55,0.0,0.0,55.35,0.0
2019-01-17 12:00,26.08,0.0,17.54,0.0,0.0,1.94,0.0,0.0,54.44,0.0
2019-01-17 18:00,16.45,0.0,57.13,0.0,0.0,0.08,0.0,0.0,26.34,0.0
2019-01-18 00:00,30.9,0.0,9.94,0.0,0.0,1.24,0.0,0.0,57.92,0.0
2019-01-18 06:00,33.66,0.0,1.19,0.0,0.0,0.0,0.0,0.0,65.15,0.0
2019-01-18 12:00,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.51,0.0
2019-01-18 18:00,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.33,0.0
2019-01-19 00:00,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13,0.0
2019-01-19 06:00,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.29,0.0
2019-01-19 12:00,10.94,0.0,0.0,0.0,0.0,1.02,0.0,0.0,88.04,0.0
2019-01-19 18:00,3.43,0.0,0.0,0.0,0.0,2.45,0.0,0.0,94.12,0.0
2019-01-20 00:00,3.28,0.0,9.7,0.0,0.0,0.64,0.0,0.0,86.38,0.0
2019-01-20 06:00,13.81,0.0,0.37,0.0,0.0,0.0,0.0,0.0,85.82,0.0
2019-01-20 12:00,19.69,0.0,0.0,0.0,0.0,0.0,0.34,0.0,79.97,0.0
2019-01-20 18:00,14.59,0.0,0.0,0.0,0.0,0.0,10.54,0.0,74.87,0.0
2019-01-21 00:00,18.39,0.0,0.13,0.0,0.0,0.0,1.19,0.0,80.29,0.0
2019-01-21 06:00,13.66,0.0,14.19,0.0,0.0,2.42,0.68,0.0,69.06,0.0
2019-01-21 12:00,18.24,0.0,0.51,0.0,0.0,27.45,0.0,0.0,53.8,0.0
2019-01-21 18:00,38.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.76,0.0
2019-01-22 00:00,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.47,0.0
2019-01-22 06:00,30.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.09,0.0
2019-01-22 12:00,28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82,0.0
2019-01-22 18:00,28.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63,0.0
2019-01-23 00:00,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.29,0.0
2019-01-23 06:00,12.62,0.0,0.19,0.0,0.0,0.0,0.0,0.0,87.19,0.0
2019-01-23 12:00,16.69,0.0,0.83,0.0,0.0,0.0,0.0,0.0,82.48,0.0
2019-01-23 18:00,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.01,0.0
2019-01-24 00:00,28.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.46,0.0
2019-01-24 06:00,16.2,0.0,0.14,0.0,0.0,8.21,6.54,0.0,68.92,0.0
2019-01-24 12:00,13.0,0.0,0.05,0.0,0.0,1.29,2.42,0.0,83.24,0.0
2019-01-24 18:00,12.32,0.0,0.07,0.0,0.0,0.0,2.97,0.0,84.64,0.0
2019-01-25 00:00,18.68,0.0,0.6,0.0,0.0,0.0,0.48,0.0,80.24,0.0
2019-01-25 06:00,23.22,0.0,3.69,0.0,0.0,0.0,0.96,0.0,72.13,0.0
2019-01-25 12:00,30.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.92,0.0
2019-01-25 18:00,21.9,0.0,1.24,0.0,0.0,0.0,0.0,0.0,76.86,0.0
2019-01-26 00:00,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.24,0.0
2019-01-26 06:00,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.71,0.0
2019-01-26 12:00,8.41,0.0,0.6,0.0,0.0,0.0,0.0,0.0,70.27,20.72
2019-01-26 18:00,1.27,0.0,41.73,0.0,0.0,0.0,0.0,0.0,22.65,34.35
2019-01-27 00:00,0.0,0.0,58.63,0.0,0.0,0.0,0.0,0.0,7.45,33.92
2019-01-27 06:00,0.22,0.0,29.84,0.0,0.0,0.45,0.0,0.0,31.18,38.31
2019-01-27 12:00,0.12,0.0,32.57,0.0,0.0,1.2,0.0,0.0,66.11,0.0
2019-01-27 18:00,0.33,0.0,4.42,0.0,0.0,0.55,0.0,0.0,94.69,0.0
2019-01-28 00:00,1.02,0.0,2.64,0.0,0.0,0.51,0.0,0.0,95.83,0.0
2019-01-28 06:00,6.07,0.0,3.42,0.0,0.0,0.0,0.0,0.0,90.51,0.0
2019-01-28 12:00,1.69,0.0,2.26,0.0,0.0,0.0,0.0,0.0,96.05,0.0
2019-01-28 18:00,16.78,0.0,12.64,0.0,0.0,3.8,0.0,0.0,66.78,0.0
2019-01-29 00:00,24.57,0.0,0.16,0.0,0.0,0.0,0.0,0.0,75.28,0.0
2019-01-29 06:00,18.35,0.0,0.81,0.0,0.0,0.0,0.0,0.0,80.85,0.0
2019-01-29 12:00,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.04,0.0
2019-01-29 18:00,23.8,0.0,2.86,0.0,0.0,2.56,0.0,0.0,70.78,0.0
2019-01-30 00:00,28.08,0.0,0.59,0.0,0.0,0.0,0.0,0.0,71.32,0.0
2019-01-30 06:00,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,0.0
2019-01-30 12:00,31.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78,0.0
2019-01-30 18:00,31.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,68.66,0.0
2019-01-31 00:00,32.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.82,0.0
2019-01-31 06:00,26.82,0.0,0.91,0.0,0.0,7.12,0.15,0.0,65.0,0.0
2019-01-31 12:00,30.78,0.0,0.0,0.0,0.0,1.91,0.52,0.0,66.78,0.0
2019-01-31 18:00,31.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,68.3,0.0
2019-02-01 00:00,24.45,0.0,0.41,0.0,0.0,1.66,7.87,0.0,65.61,0.0
2019-02-01 06:00,25.73,0.0,3.49,0.0,0.0,1.6,3.49,0.0,65.7,0.0
2019-02-01 12:00,28.5,0.0,3.54,0.0,0.0,0.16,0.97,0.0,66.83,0.0
2019-02-01 18:00,29.8,0.0,4.55,0.0,0.0,0.67,0.51,0.0,64.48,0.0
2019-02-02 00:00,30.05,0.0,4.07,0.0,0.0,0.85,0.0,0.0,65.03,0.0
2019-02-02 06:00,30.89,0.0,0.87,0.0,0.0,0.0,2.27,0.0,65.97,0.0
2019-02-02 12:00,28.92,0.0,3.1,0.0,0.0,0.0,0.0,0.0,67.97,0.0
2019-02-02 18:00,25.86,0.0,2.65,0.0,0.0,0.0,1.86,0.0,69.63,0.0
2019-02-03 00:00,15.22,0.0,0.52,0.0,0.0,0.0,0.0,0.0,84.26,0.0
2019-02-03 06:00,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4,0.0
2019-02-03 12:00,21.97,0.0,1.45,0.0,0.0,0.0,0.0,0.0,76.58,0.0
2019-02-03 18:00,19.63,0.0,0.56,0.0,0.0,0.0,0.0,0.0,79.8,0.0
2019-02-04 00:00,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,0.0
2019-02-04 06:00,27.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47,0.0
2019-02-04 12:00,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32,0.0
2019-02-04 18:00,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0
2019-02-05 00:00,16.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.57,0.0
2019-02-05 06:00,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.26,0.0
2019-02-05 12:00,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39,0.0
2019-02-05 18:00,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21,0.0
2019-02-06 00:00,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.05,0.0
2019-02-06 06:00,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.12,0.0
2019-02-06 12:00,1.46,0.0,0.0,0.0,0.0,0.0,1.3,0.0,97.24,0.0
2019-02-06 18:00,0.76,0.0,0.0,0.0,0.0,0.0,0.51,0.0,98.73,0.0
2019-02-07 00:00,1.22,0.0,14.58,0.0,0.0,0.0,0.61,0.0,83.59,0.0
2019-02-07 06:00,30.29,0.0,23.16,0.0,0.0,0.0,0.41,0.0,46.14,0.0
2019-02-07 12:00,4.73,0.0,2.93,0.0,0.0,8.56,0.53,0.0,83.25,0.0
2019-02-07 18:00,12.78,0.0,0.3,0.0,0.0,7.43,4.66,0.0,74.83,0.0
2019-02-08 00:00,11.67,0.0,0.29,0.0,0.0,4.71,9.22,0.0,74.12,0.0
2019-02-08 06:00,23.4,0.0,3.51,0.0,0.0,15.24,0.94,0.0,56.9,0.0
2019-02-08 12:00,2.06,0.0,2.73,0.0,0.0,4.2,0.07,0.0,90.93,0.0
2019-02-08 18:00,0.0,0.0,2.51,0.0,0.0,4.64,0.65,0.0,92.2,0.0
2019-02-09 00:00,17.79,0.0,2.03,0.0,0.0,0.0,0.0,0.0,80.17,0.0
2019-02-09 06:00,22.27,0.0,10.12,0.0,0.0,1.45,0.0,0.0,66.16,0.0
2019-02-09 12:00,0.0,0.0,9.92,0.0,0.0,5.75,0.1,0.0,84.23,0.0
2019-02-09 18:00,0.0,0.0,4.54,0.0,0.0,9.69,0.31,0.0,85.46,0.0
2019-02-10 00:00,21.11,0.0,4.41,0.0,0.0,0.17,0.0,0.0,74.31,0.0
2019-02-10 06:00,9.4,0.0,8.14,0.0,0.0,3.32,0.0,0.0,79.15,0.0
2019-02-10 12:00,0.0,0.0,9.6,0.0,0.0,1.1,0.0,0.0,89.31,0.0
2019-02-10 18:00,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,93.98,0.0
2019-02-11 00:00,19.6,0.0,6.6,0.0,0.0,0.2,0.0,0.0,73.6,0.0
2019-02-11 06:00,17.41,0.0,14.22,0.0,0.0,0.32,0.0,0.0,68.05,0.0
2019-02-11 12:00,1.81,0.0,24.41,0.0,0.0,1.14,0.0,0.0,72.64,0.0
2019-02-11 18:00,0.0,0.0,9.43,0.0,0.0,0.81,0.0,0.0,89.77,0.0
2019-02-12 00:00,1.27,0.0,20.22,0.0,0.0,0.63,0.0,0.0,77.87,0.0
2019-02-12 06:00,18.05,0.0,10.33,0.0,0.0,0.34,0.0,0.0,71.28,0.0
2019-02-12 12:00,15.35,0.0,0.52,0.0,0.0,0.0,0.0,0.0,84.12,0.0
2019-02-12 18:00,18.24,0.0,18.24,0.0,0.0,0.1,0.0,0.0,63.42,0.0
2019-02-13 00:00,0.0,0.0,11.55,0.0,0.0,0.0,0.0,0.0,88.45,0.0
2019-02-13 06:00,8.12,0.0,1.87,0.0,0.0,0.65,0.0,0.0,89.37,0.0
2019-02-13 12:00,1.45,0.0,49.52,0.0,0.0,1.29,0.0,0.0,47.74,0.0
2019-02-13 18:00,0.0,0.0,5.01,0.0,0.0,1.0,0.0,0.0,93.99,0.0
2019-02-14 00:00,6.68,0.0,43.25,0.0,0.0,0.65,0.0,0.0,49.42,0.0
2019-02-14 06:00,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,97.05,0.0
2019-02-14 12:00,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,95.32,0.0
2019-02-14 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2019-02-15 00:00,12.86,0.0,1.66,0.0,0.0,0.0,0.0,0.0,85.48,0.0
2019-02-15 06:00,21.4,0.0,15.6,0.0,0.0,0.0,0.0,0.0,63.0,0.0
2019-02-15 12:00,32.73,0.0,7.18,0.0,0.0,0.0,0.0,0.0,60.08,0.0
2019-02-15 18:00,7.08,0.0,25.8,0.0,0.0,0.0,0.0,0.0,67.13,0.0
2019-02-16 00:00,5.42,0.0,25.62,0.0,0.0,0.15,0.0,0.0,68.81,0.0
2019-02-16 06:00,0.0,0.0,0.82,0.0,0.0,0.0,0.16,0.0,99.02,0.0
2019-02-16 12:00,0.0,0.0,0.0,0.0,0.0,2.39,2.91,0.0,94.7,0.0
2019-02-16 18:00,0.0,0.0,0.0,0.0,0.0,0.0,45.71,0.0,54.29,0.0
2019-02-17 00:00,1.24,0.0,0.0,0.0,0.0,0.0,52.21,0.0,46.55,0.0
2019-02-17 06:00,8.52,0.0,0.0,0.0,0.0,0.12,9.85,0.0,81.51,0.0
2019-02-17 12:00,11.82,0.0,0.0,0.0,0.0,1.0,1.4,0.0,85.77,0.0
2019-02-17 18:00,17.99,0.0,0.0,0.0,0.0,0.0,6.26,0.0,75.75,0.0
2019-02-18 00:00,13.64,0.0,0.0,0.0,0.0,0.0,2.82,0.0,83.54,0.0
2019-02-18 06:00,10.91,0.0,0.0,0.0,0.0,0.0,6.22,0.0,82.87,0.0
2019-02-18 12:00,28.12,0.0,0.0,0.0,0.0,0.0,0.21,0.0,71.66,0.0
2019-02-18 18:00,17.29,0.0,9.92,0.0,0.0,4.29,0.0,0.0,68.5,0.0
2019-02-19 00:00,28.26,0.0,14.49,0.0,0.0,0.24,0.0,0.0,57.01,0.0
2019-02-19 06:00,26.74,0.0,8.87,0.0,0.0,0.89,0.0,0.0,63.5,0.0
2019-02-19 12:00,17.29,0.0,12.16,0.0,0.0,0.0,0.0,0.0,70.55,0.0
2019-02-19 18:00,31.09,0.0,6.74,0.0,0.0,2.2,0.0,0.0,59.97,0.0
2019-02-20 00:00,28.5,0.0,13.59,0.0,0.0,4.09,4.9,0.0,48.93,0.0
2019-02-20 06:00,18.46,0.0,1.27,0.0,0.0,0.08,12.97,0.0,67.22,0.0
2019-02-20 12:00,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,0.0
2019-02-20 18:00,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75,0.0
2019-02-21 00:00,15.2,0.0,0.0,0.0,0.0,0.0,0.17,0.0,84.63,0.0
2019-02-21 06:00,15.18,0.0,0.0,0.0,0.0,0.0,0.38,0.0,84.44,0.0
2019-02-21 12:00,10.65,0.0,4.61,0.0,0.0,0.0,6.04,0.0,78.7,0.0
2019-02-21 18:00,3.52,0.0,8.73,0.0,0.0,0.0,1.09,0.0,86.67,0.0
2019-02-22 00:00,0.75,0.0,0.37,0.0,0.0,0.0,1.5,0.0,97.38,0.0
2019-02-22 06:00,3.19,0.0,0.0,0.0,0.0,0.0,1.18,0.0,95.63,0.0
2019-02-22 12:00,2.18,0.0,0.0,0.0,0.0,0.0,3.05,0.0,94.77,0.0
2019-02-22 18:00,0.96,0.0,0.0,0.0,0.0,0.0,0.55,0.0,98.49,0.0
2019-02-23 00:00,2.03,0.0,0.0,0.0,0.0,0.0,0.68,0.0,97.29,0.0
2019-02-23 06:00,7.43,0.0,0.0,0.0,0.0,0.0,0.95,0.0,91.62,0.0
2019-02-23 12:00,2.34,0.0,3.52,0.0,0.0,0.2,0.0,0.0,93.95,0.0
2019-02-23 18:00,1.27,0.0,9.62,0.0,0.0,0.18,0.91,0.0,88.02,0.0
2019-02-24 00:00,14.38,0.0,0.32,0.0,0.0,0.0,0.0,0.0,85.31,0.0
2019-02-24 06:00,27.87,0.0,3.98,0.0,0.0,0.0,0.0,0.0,68.15,0.0
2019-02-24 12:00,15.18,0.88,33.51,0.0,0.0,4.39,0.35,0.0,45.7,0.0
2019-02-24 18:00,20.83,0.48,40.71,0.0,0.0,1.57,0.0,0.0,36.42,0.0
2019-02-25 00:00,16.48,0.77,45.66,0.0,0.0,3.13,0.0,0.0,33.96,0.0
2019-02-25 06:00,0.37,0.0,25.68,0.0,0.0,2.33,0.0,0.0,71.62,0.0
2019-02-25 12:00,0.0,1.19,28.5,0.0,0.0,0.0,0.0,0.0,70.31,0.0
2019-02-25 18:00,7.33,0.51,21.12,0.0,0.0,0.0,0.0,0.0,71.04,0.0
2019-02-26 00:00,13.72,0.59,19.32,0.0,0.0,1.92,0.0,0.0,64.45,0.0
2019-02-26 06:00,3.06,0.0,28.85,0.0,0.0,18.76,0.0,0.0,49.34,0.0
2019-02-26 12:00,8.79,0.0,22.42,0.0,0.0,4.97,0.0,0.0,63.82,0.0
2019-02-26 18:00,20.89,0.0,34.33,0.0,0.0,0.0,0.0,0.0,44.78,0.0
2019-02-27 00:00,21.45,0.0,42.18,0.0,0.0,1.44,0.0,0.0,34.92,0.0
2019-02-27 06:00,2.3,0.0,8.05,0.0,0.0,6.4,0.0,0.0,83.25,0.0
2019-02-27 12:00,6.89,0.0,3.61,0.0,0.0,17.05,0.0,0.0,72.46,0.0
2019-02-27 18:00,24.5,0.0,16.37,0.0,0.0,16.17,0.0,0.0,42.96,0.0
2019-02-28 00:00,0.0,0.0,11.38,0.0,0.0,11.21,0.0,0.0,77.41,0.0
2019-02-28 06:00,2.34,0.0,5.19,0.0,0.0,9.87,0.0,0.0,82.6,0.0
2019-02-28 12:00,33.58,0.0,14.05,0.0,0.0,4.73,0.0,0.0,47.63,0.0
2019-02-28 18:00,5.17,0.0,5.68,0.0,0.0,27.65,0.0,0.0,61.5,0.0
2019-03-01 00:00,0.0,0.0,4.14,0.0,0.0,37.29,0.0,0.0,58.57,0.0
2019-03-01 06:00,5.41,0.0,0.64,0.0,0.0,1.27,0.0,0.0,92.68,0.0
2019-03-01 12:00,5.13,0.0,45.58,0.0,0.0,12.35,0.0,0.0,36.94,0.0
2019-03-01 18:00,9.78,0.0,30.22,0.0,0.0,14.62,0.0,0.0,45.38,0.0
2019-03-02 00:00,0.0,0.0,2.72,0.0,0.0,2.3,0.0,0.0,94.98,0.0
2019-03-02 06:00,4.33,0.0,1.03,0.0,0.0,6.19,0.0,0.0,88.45,0.0
2019-03-02 12:00,10.67,0.0,12.56,0.0,0.0,13.6,0.0,0.0,63.17,0.0
2019-03-02 18:00,18.15,0.0,28.71,0.0,0.0,9.85,0.0,0.0,43.3,0.0
2019-03-03 00:00,15.44,0.0,38.6,0.0,0.0,9.74,0.0,0.0,36.23,0.0
2019-03-03 06:00,14.45,0.0,13.43,0.0,0.0,17.95,0.0,0.0,54.18,0.0
2019-03-03 12:00,4.83,0.0,10.06,0.0,0.0,11.27,0.0,0.0,73.84,0.0
2019-03-03 18:00,12.6,0.0,19.37,0.0,0.0,22.99,0.0,0.0,45.04,0.0
2019-03-04 00:00,16.33,0.0,21.66,0.0,0.0,11.3,0.0,0.0,50.71,0.0
2019-03-04 06:00,1.33,0.0,34.39,0.0,0.0,10.13,0.0,0.0,54.15,0.0
2019-03-04 12:00,5.82,0.0,15.87,0.0,0.0,1.94,0.0,0.0,76.37,0.0
2019-03-04 18:00,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.66,0.0
2019-03-05 00:00,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.79,0.0
2019-03-05 06:00,5.28,0.0,3.52,0.0,0.0,0.0,0.0,0.0,91.2,0.0
2019-03-05 12:00,1.29,0.0,0.0,0.0,0.0,1.51,0.0,0.0,97.2,0.0
2019-03-05 18:00,1.45,0.0,1.93,0.0,0.0,6.59,0.0,0.0,90.03,0.0
2019-03-06 00:00,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.83,0.0
2019-03-06 06:00,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.89,0.0
2019-03-06 12:00,0.21,0.0,0.0,0.0,0.0,0.0,0.64,0.0,99.14,0.0
2019-03-06 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,99.76,0.0
2019-03-07 00:00,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.75,0.0
2019-03-07 06:00,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.34,0.0
2019-03-07 12:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
2019-03-07 18:00,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.73,0.0
2019-03-08 00:00,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,0.0
2019-03-08 06:00,12.67,0.0,0.0,0.0,0.0,0.0,8.52,0.0,78.81,0.0
2019-03-08 12:00,12.92,0.0,0.0,0.0,0.0,0.0,4.83,0.0,82.25,0.0
2019-03-08 18:00,27.44,0.0,0.0,0.0,0.0,0.0,3.35,0.0,69.21,0.0
2019-03-09 00:00,35.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14,0.0
2019-03-09 06:00,30.6,0.0,0.0,0.0,0.0,1.79,1.04,0.0,66.57,0.0
2019-03-09 12:00,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0
2019-03-09 18:00,34.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.0
2019-03-10 00:00,15.91,0.0,0.0,0.0,0.0,0.0,2.56,0.0,81.54,0.0
2019-03-10 06:00,24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05,0.0
2019-03-10 12:00,17.32,0.0,0.0,0.0,0.0,0.0,8.98,0.0,73.7,0.0
2019-03-10 18:00,22.83,0.0,0.0,0.0,0.0,0.74,1.33,0.0,75.11,0.0
2019-03-11 00:00,30.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93,0.0
2019-03-11 06:00,13.92,0.0,0.0,0.0,0.0,2.56,0.75,0.0,82.77,0.0
2019-03-11 12:00,9.23,0.0,16.48,0.0,0.0,3.19,0.88,0.0,70.22,0.0
2019-03-11 18:00,15.57,0.0,19.89,0.0,0.0,1.96,1.57,0.0,61.01,0.0
2019-03-12 00:00,10.63,0.0,32.7,0.0,0.0,1.83,0.2,0.0,54.64,0.0
2019-03-12 06:00,0.0,0.0,37.79,0.0,0.0,3.51,0.42,0.0,58.28,0.0
2019-03-12 12:00,11.0,0.0,15.63,0.0,0.0,2.71,0.0,0.0,70.65,0.0
2019-03-12 18:00,18.95,0.0,14.33,0.0,0.0,0.0,0.0,0.0,66.72,0.0
2019-03-13 00:00,8.84,0.0,42.98,0.0,0.0,0.1,0.0,0.0,48.07,0.0
2019-03-13 06:00,18.51,0.0,24.42,0.0,0.0,1.4,0.0,0.0,55.68,0.0
2019-03-13 12:00,17.63,0.0,35.44,0.0,0.0,10.02,0.0,0.0,36.92,0.0
2019-03-13 18:00,20.96,0.0,32.16,0.0,0.0,17.21,0.0,0.0,29.68,0.0
2019-03-14 00:00,21.58,0.0,29.79,0.0,0.0,16.65,0.0,0.0,31.98,0.0
2019-03-14 06:00,26.22,0.0,17.63,0.0,0.0,7.29,0.0,0.0,48.86,0.0
2019-03-14 12:00,13.57,0.0,15.69,0.0,0.0,17.74,0.0,0.0,53.0,0.0
2019-03-14 18:00,20.85,0.0,28.06,0.0,0.0,13.3,0.0,0.0,37.79,0.0
2019-03-15 00:00,29.19,0.0,13.35,0.0,0.0,10.66,0.0,0.0,46.8,0.0
2019-03-15 06:00,19.68,0.0,37.99,0.0,0.0,3.72,0.0,0.0,38.62,0.0
2019-03-15 12:00,8.6,0.0,42.76,0.0,0.0,14.49,0.0,0.0,34.15,0.0
2019-03-15 18:00,11.23,0.0,34.74,0.0,0.0,12.81,0.0,0.0,41.22,0.0
2019-03-16 00:00,31.19,0.0,7.58,0.0,0.0,10.7,0.0,0.0,50.53,0.0
2019-03-16 06:00,32.61,0.0,12.23,0.0,0.0,8.23,0.0,0.0,46.92,0.0
2019-03-16 12:00,24.29,0.0,23.18,0.0,0.0,3.81,0.0,0.0,48.72,0.0
2019-03-16 18:00,17.85,0.0,31.7,0.0,0.0,2.59,0.0,0.0,47.85,0.0
2019-03-17 00:00,29.86,0.0,9.77,0.0,0.0,3.71,1.27,0.0,55.38,0.0
2019-03-17 06:00,14.3,0.0,2.44,0.0,0.0,6.25,0.0,0.0,77.01,0.0
2019-03-17 12:00,17.17,0.0,2.77,0.0,0.0,11.5,0.0,0.0,68.56,0.0
2019-03-17 18:00,26.33,0.0,1.69,0.0,0.0,0.65,0.0,0.0,71.33,0.0
2019-03-18 00:00,27.37,0.0,2.34,0.0,0.0,6.7,0.0,0.0,63.59,0.0
2019-03-18 06:00,29.4,0.0,3.52,0.0,0.0,4.25,0.0,0.0,62.83,0.0
2019-03-18 12:00,36.18,0.0,2.17,0.0,0.0,2.47,0.0,0.0,59.18,0.0
2019-03-18 18:00,38.77,0.0,1.2,0.0,0.0,4.37,0.0,0.0,55.66,0.0
2019-03-19 00:00,37.83,0.0,2.01,0.0,0.0,1.18,0.0,0.0,58.98,0.0
2019-03-19 06:00,28.26,0.0,0.0,0.0,0.0,0.0,6.14,0.0,65.6,0.0
2019-03-19 12:00,10.68,0.0,0.47,0.0,0.0,1.73,1.41,0.0,85.71,0.0
2019-03-19 18:00,4.35,0.0,0.95,0.0,0.0,13.59,1.36,0.0,79.76,0.0
2019-03-20 00:00,15.01,0.0,10.26,0.0,0.0,0.0,0.0,0.0,74.73,0.0
2019-03-20 06:00,19.57,0.0,8.7,0.0,0.0,6.52,0.2,0.0,65.02,0.0
2019-03-20 12:00,7.59,0.0,4.38,0.0,0.0,16.02,0.0,0.0,72.01,0.0
2019-03-20 18:00,7.95,0.0,1.64,0.0,0.0,6.44,0.0,0.0,83.97,0.0
